90	9.287828e-01	2.184791e+00	1.966269e-01	5000
95	9.866420e-01	1.899119e+00	-8.582133e-02	5000
100	1.022226e+00	1.665896e+00	-2.958985e-01	5000
105	1.060008e+00	1.482523e+00	-4.636203e-01	5000
110	1.086400e+00	1.353266e+00	-6.218101e-01	5000
115	1.114522e+00	1.267190e+00	-7.184293e-01	4740
120	1.111373e+00	1.246840e+00	-8.042830e-01	4170
125	1.059395e+00	1.227868e+00	-9.475093e-01	4640
130	9.489449e-01	1.240256e+00	-1.200322e+00	5000
135	8.213619e-01	1.295255e+00	-1.602099e+00	5000
140	6.618584e-01	1.339354e+00	-2.113428e+00	5000
145	4.865439e-01	1.283052e+00	-2.622176e+00	5000
150	4.115240e-01	1.233950e+00	-3.175572e+00	5000
155	3.614069e-01	9.754837e-01	-3.660188e+00	5000
160	4.021385e-01	6.946676e-01	-3.987007e+00	4290
165	5.559686e-01	4.506209e-01	-4.249803e+00	3150
170	7.504827e-01	3.176179e-01	-4.215329e+00	2710
175	8.889322e-01	2.289177e-01	-3.529295e+00	3630
-30	-2.866112e-01	1.204173e+00	-3.124639e+00	4100
-35	-1.288548e-01	1.331890e+00	-2.635826e+00	3870
-40	8.127963e-02	1.336786e+00	-2.080723e+00	3090
-45	2.840080e-01	1.286017e+00	-1.671006e+00	3080
-50	4.594637e-01	1.187306e+00	-1.266391e+00	3250
-55	5.441527e-01	1.193400e+00	-9.405082e-01	3250
-60	6.241843e-01	1.215737e+00	-8.002101e-01	3940
-65	7.161505e-01	1.211982e+00	-7.140599e-01	3950
-70	6.513489e-01	1.324756e+00	-6.071969e-01	5000
-75	5.225643e-01	1.489722e+00	-4.613269e-01	5000
-80	3.035368e-01	1.631688e+00	-2.664241e-01	5000
-85	1.122527e-01	1.861185e+00	-6.643059e-02	5000
-90	-2.452728e-01	2.199002e+00	2.303793e-01	5000
-95	-5.036834e-01	2.585474e+00	5.615475e-01	4670
-100	-8.785993e-01	3.181417e+00	8.603813e-01	3720
-105	-9.872695e-01	3.405377e+00	1.186124e+00	3660
-110	-1.033739e+00	3.493628e+00	1.526585e+00	3740
-115	-1.070199e+00	3.412213e+00	1.868607e+00	3960
-120	-1.103055e+00	3.258047e+00	2.186663e+00	3350
-125	-1.132817e+00	3.072585e+00	2.520469e+00	2960
-130	-1.246777e+00	2.800051e+00	2.810195e+00	2330
-135	-1.221198e+00	2.587973e+00	3.074421e+00	2260
-140	-1.406102e+00	2.141284e+00	3.364047e+00	1640
-145	-1.477819e+00	1.873040e+00	3.558357e+00	1470
-150	-1.591942e+00	1.514076e+00	3.829506e+00	1570
-155	-1.730256e+00	1.124809e+00	4.162367e+00	1690
-160	-1.736490e+00	8.031015e-01	4.266513e+00	1720
-165	-1.719294e+00	5.701802e-01	4.511797e+00	1860
-170	-1.518362e+00	3.546675e-01	4.374454e+00	1910
-175	-1.158306e+00	2.438903e-01	4.057462e+00	1840
